INFO:universe:Snapshot saved: data/symbol_snapshots/2026-09-12_nasdaqlisted.txt
INFO:universe:Snapshot saved: data/symbol_snapshots/2026-09-12_otherlisted.txt
INFO:universe:Symbol directory: 5605 NASDAQ rows, 7609 other-listed rows.
INFO:universe:Universe: 13181 listings — etf 5672, common_stock 5376, preferred 466, warrant 439, unit 372, adr 276, closed_end_fund 273, note 165, right 129, etn 13
INFO:backfill:Top-up mode: 13,114 tickers behind the latest bar
INFO:backfill:Universe 13181 tickers | 67 done | 13114 outstanding | fetching 13114 this run | period=3mo
ERROR:yfinance:$NMCO-RT: No data found, symbol may be delisted
ERROR:yfinance:
1 Failed download:
ERROR:yfinance:['NMCO-RT']: No data found, symbol may be delisted
INFO:backfill:batch 205 | 10250/13114 tickers | 607,742 rows | 1 failed | 15.8 tickers/s | ETA 3.0 min
INFO:backfill:batch 206 | 10300/13114 tickers | 610,602 rows | 1 failed | 15.8 tickers/s | ETA 3.0 min
INFO:backfill:batch 207 | 10350/13114 tickers | 613,583 rows | 1 failed | 15.8 tickers/s | ETA 2.9 min
INFO:backfill:batch 208 | 10400/13114 tickers | 616,697 rows | 1 failed | 15.8 tickers/s | ETA 2.9 min
INFO:backfill:batch 209 | 10450/13114 tickers | 619,645 rows | 1 failed | 15.8 tickers/s | ETA 2.8 min
INFO:backfill:batch 210 | 10500/13114 tickers | 622,655 rows | 1 failed | 15.8 tickers/s | ETA 2.7 min
WARNING:storage:SKYH-WT: rejected 1 rows with impossible prices (negative or high<low)
INFO:backfill:batch 211 | 10550/13114 tickers | 625,365 rows | 1 failed | 15.8 tickers/s | ETA 2.7 min
INFO:backfill:batch 212 | 10600/13114 tickers | 628,312 rows | 1 failed | 15.9 tickers/s | ETA 2.6 min
INFO:backfill:batch 213 | 10650/13114 tickers | 631,374 rows | 1 failed | 15.9 tickers/s | ETA 2.6 min
INFO:backfill:batch 214 | 10700/13114 tickers | 634,428 rows | 1 failed | 15.9 tickers/s | ETA 2.5 min
INFO:backfill:batch 215 | 10750/13114 tickers | 637,335 rows | 1 failed | 15.9 tickers/s | ETA 2.5 min
WARNING:storage:SORNW: rejected 1 rows with impossible prices (negative or high<low)
INFO:backfill:batch 216 | 10800/13114 tickers | 640,350 rows | 1 failed | 15.9 tickers/s | ETA 2.4 min
INFO:backfill:batch 217 | 10850/13114 tickers | 643,376 rows | 1 failed | 15.9 tickers/s | ETA 2.4 min
INFO:backfill:batch 218 | 10900/13114 tickers | 646,407 rows | 1 failed | 15.9 tickers/s | ETA 2.3 min
INFO:backfill:batch 219 | 10950/13114 tickers | 649,309 rows | 1 failed | 15.9 tickers/s | ETA 2.3 min
INFO:backfill:batch 220 | 11000/13114 tickers | 652,396 rows | 1 failed | 15.9 tickers/s | ETA 2.2 min
INFO:backfill:batch 221 | 11050/13114 tickers | 655,438 rows | 1 failed | 15.9 tickers/s | ETA 2.2 min
INFO:backfill:batch 222 | 11100/13114 tickers | 658,216 rows | 1 failed | 15.9 tickers/s | ETA 2.1 min
INFO:backfill:batch 223 | 11150/13114 tickers | 661,118 rows | 1 failed | 15.9 tickers/s | ETA 2.1 min
INFO:backfill:batch 224 | 11200/13114 tickers | 664,055 rows | 1 failed | 15.9 tickers/s | ETA 2.0 min
INFO:backfill:batch 225 | 11250/13114 tickers | 667,088 rows | 1 failed | 15.9 tickers/s | ETA 2.0 min
INFO:backfill:batch 226 | 11300/13114 tickers | 670,156 rows | 1 failed | 15.9 tickers/s | ETA 1.9 min
INFO:backfill:batch 227 | 11350/13114 tickers | 673,169 rows | 1 failed | 15.9 tickers/s | ETA 1.9 min
INFO:backfill:batch 228 | 11400/13114 tickers | 676,135 rows | 1 failed | 15.9 tickers/s | ETA 1.8 min
INFO:backfill:batch 229 | 11450/13114 tickers | 678,921 rows | 1 failed | 15.9 tickers/s | ETA 1.7 min
INFO:backfill:batch 230 | 11500/13114 tickers | 681,926 rows | 1 failed | 15.9 tickers/s | ETA 1.7 min
INFO:backfill:batch 231 | 11550/13114 tickers | 684,859 rows | 1 failed | 15.9 tickers/s | ETA 1.6 min
INFO:backfill:batch 232 | 11600/13114 tickers | 687,782 rows | 1 failed | 15.9 tickers/s | ETA 1.6 min
INFO:backfill:batch 233 | 11650/13114 tickers | 690,868 rows | 1 failed | 15.9 tickers/s | ETA 1.5 min
INFO:backfill:batch 234 | 11700/13114 tickers | 693,916 rows | 1 failed | 15.9 tickers/s | ETA 1.5 min
INFO:backfill:batch 235 | 11750/13114 tickers | 696,930 rows | 1 failed | 15.9 tickers/s | ETA 1.4 min
INFO:backfill:batch 236 | 11800/13114 tickers | 699,862 rows | 1 failed | 15.9 tickers/s | ETA 1.4 min
ERROR:yfinance:$UCFIW: possibly delisted; no price data found  (period=3mo)
ERROR:yfinance:
1 Failed download:
ERROR:yfinance:['UCFIW']: possibly delisted; no price data found  (period=3mo)
INFO:backfill:batch 237 | 11850/13114 tickers | 702,773 rows | 2 failed | 15.9 tickers/s | ETA 1.3 min
INFO:backfill:batch 238 | 11900/13114 tickers | 705,919 rows | 2 failed | 15.9 tickers/s | ETA 1.3 min
INFO:backfill:batch 239 | 11950/13114 tickers | 708,989 rows | 2 failed | 15.9 tickers/s | ETA 1.2 min
INFO:backfill:batch 240 | 12000/13114 tickers | 712,121 rows | 2 failed | 15.9 tickers/s | ETA 1.2 min
INFO:backfill:batch 241 | 12050/13114 tickers | 715,271 rows | 2 failed | 15.9 tickers/s | ETA 1.1 min
INFO:backfill:batch 242 | 12100/13114 tickers | 718,217 rows | 2 failed | 15.9 tickers/s | ETA 1.1 min
INFO:backfill:batch 243 | 12150/13114 tickers | 721,353 rows | 2 failed | 15.9 tickers/s | ETA 1.0 min
INFO:backfill:batch 244 | 12200/13114 tickers | 724,379 rows | 2 failed | 15.9 tickers/s | ETA 1.0 min
INFO:backfill:batch 245 | 12250/13114 tickers | 727,326 rows | 2 failed | 15.9 tickers/s | ETA 0.9 min
INFO:backfill:batch 246 | 12300/13114 tickers | 730,311 rows | 2 failed | 15.9 tickers/s | ETA 0.9 min
INFO:backfill:batch 247 | 12350/13114 tickers | 733,302 rows | 2 failed | 15.9 tickers/s | ETA 0.8 min
INFO:backfill:batch 248 | 12400/13114 tickers | 736,452 rows | 2 failed | 15.9 tickers/s | ETA 0.7 min
INFO:backfill:batch 249 | 12450/13114 tickers | 739,540 rows | 2 failed | 15.9 tickers/s | ETA 0.7 min
INFO:backfill:batch 250 | 12500/13114 tickers | 742,671 rows | 2 failed | 15.9 tickers/s | ETA 0.6 min
INFO:backfill:batch 251 | 12550/13114 tickers | 745,698 rows | 2 failed | 15.9 tickers/s | ETA 0.6 min
INFO:backfill:batch 252 | 12600/13114 tickers | 748,625 rows | 2 failed | 15.9 tickers/s | ETA 0.5 min
INFO:backfill:batch 253 | 12650/13114 tickers | 751,417 rows | 2 failed | 15.9 tickers/s | ETA 0.5 min
INFO:backfill:batch 254 | 12700/13114 tickers | 754,525 rows | 2 failed | 15.9 tickers/s | ETA 0.4 min
INFO:backfill:batch 255 | 12750/13114 tickers | 757,506 rows | 2 failed | 15.9 tickers/s | ETA 0.4 min
WARNING:storage:XLCD: rejected 1 rows with impossible prices (negative or high<low)
WARNING:storage:XLCU: rejected 1 rows with impossible prices (negative or high<low)
WARNING:storage:XLPD: rejected 1 rows with impossible prices (negative or high<low)
INFO:backfill:batch 256 | 12800/13114 tickers | 760,364 rows | 2 failed | 15.9 tickers/s | ETA 0.3 min
WARNING:storage:XLPU: rejected 1 rows with impossible prices (negative or high<low)
INFO:backfill:batch 257 | 12850/13114 tickers | 763,451 rows | 2 failed | 15.9 tickers/s | ETA 0.3 min
INFO:backfill:batch 258 | 12900/13114 tickers | 766,353 rows | 2 failed | 15.9 tickers/s | ETA 0.2 min
INFO:backfill:batch 259 | 12950/13114 tickers | 769,061 rows | 2 failed | 15.9 tickers/s | ETA 0.2 min
INFO:backfill:batch 260 | 13000/13114 tickers | 771,900 rows | 2 failed | 15.9 tickers/s | ETA 0.1 min
INFO:backfill:batch 261 | 13050/13114 tickers | 774,891 rows | 2 failed | 15.9 tickers/s | ETA 0.1 min
INFO:backfill:batch 262 | 13100/13114 tickers | 777,811 rows | 2 failed | 15.9 tickers/s | ETA 0.0 min
INFO:backfill:batch 263 | 13114/13114 tickers | 778,693 rows | 2 failed | 15.9 tickers/s | ETA 0.0 min
INFO:backfill:------------------------------------------------------------
INFO:backfill:Fetched 13112 tickers, 2 failed, 778,693 rows written in 13.8 min
INFO:backfill:prices table: {'rows': 35479800, 'tickers': 13154, 'first_date': '1962-01-02', 'last_date': '2026-09-11'}
INFO:backfill:ingest state: {'done': 13167, 'failed': 26}
